,Station_ID,Station_name,Latitude,Longitude,Ville,Pays
768,FR24039,Obs Haute-Provence,43.933500,5.711700,SAINT-MICHEL-L'OBSERVATOIRE,FR
769,FR28019,Oignies S.Sports,50.464943,2.983536,,FR
770,FR25041,Oissel Gym. J.Jaures,49.357719,1.097986,,FR
771,FR34513,Orléans Fbg Bannier,47.909200,1.900800,ORLÉANS,FR
772,FR16055,Ottmarsheim,47.786800,7.511900,OTTMARSHEIM,FR
773,FR21017,Ouistreham,49.289444,-0.257778,OUISTREHAM,FR
774,FR10032,Outreau,50.693892,1.576389,OUTREAU,FR
775,FR34043,Oysonville,48.390456,1.955953,OYSONVILLE,FR
776,FR18008,P. Bert St Quentin,49.863028,3.306583,OMISSY,FR
777,FR18042,P. Roth St Quentin,49.851333,3.284000,SAINT-QUENTIN,FR
778,FR35007,PALAIS S/ V.- Garros,45.869997,1.310000,LE PALAIS-SUR-VIENNE,FR
779,FR03001,PARADIS,43.279720,5.383333,,FR
780,FR25013,PARC EXPO DE ROUEN,49.395000,1.057783,,FR
781,FR23181,PARC PAYSAGER,47.273056,-2.223056,SAINT-NAZAIRE,FR
782,FR04014,PARIS 12eme,48.837222,2.395000,PARIS 12E  ARRONDISSEMENT,FR
783,FR04037,PARIS 13eme,48.828609,2.360278,,FR
784,FR04136,PARIS 14ème,48.841942,2.326119,,FR
785,FR04169,PARIS 16eme,48.851109,2.273617,NOT SUBMITTED,FR
786,FR04004,PARIS 18eme,48.891667,2.346667,PARIS 18E  ARRONDISSEMENT,FR
787,FR04055,PARIS 1er Les Halles,48.863581,2.345833,,FR
788,FR04021,PARIS 20ème,48.872219,2.384736,,FR
789,FR04160,PARIS 6eme,48.848889,2.335833,,FR
790,FR04060,PARIS 7eme,48.857222,2.293889,PARIS 7E  ARRONDISSEMENT,FR
791,FR04143,PARIS Centre,48.859444,2.351111,PARIS 4E  ARRONDISSEMENT,FR
792,FR23178,PARSCAU DU PLESSIS,47.319158,-2.066953,DONGES,FR
793,FR33220,PASSY,45.923611,6.713611,PASSY,FR
794,FR23004,PASTEUR,47.317283,-2.073306,DONGES,FR
795,FR33101,PASTEUR,45.564722,5.928333,CHAMBERY,FR
796,FR31039,PAU TOURASSE,43.311089,-0.352119,PAU,FR
797,FR12027,PAUL BERT TARBES,43.231947,0.082222,TARBES,FR
798,FR24021,PEILLON,43.786600,7.373280,PEILLON,FR
799,FR31033,PERIGUEUX,45.189722,0.727222,PÉRIGUEUX,FR
800,FR12020,PEYRUSSE,43.630278,0.179722,PEYRUSSE-VIEILLE,FR
801,FR23095,PIED SEC,47.983055,0.204169,,FR
802,FR20034,PIERRE BENITE,45.699533,4.829694,PIERRE-BÉNITE,FR
803,FR29436,PILAT,45.338422,4.601750,COLOMBIER,FR
804,FR11004,PISCINE,50.643059,3.015014,,FR
805,FR27006,PLAINE DE BIEVRE,45.397800,5.174122,FARAMANS,FR
806,FR03027,PLAN AUPS/STE  BAUME,43.335192,5.727364,PLAN-D'AUPS-SAINTE-BAUME,FR
807,FR03035,PLAN DE CUQUES,43.339054,5.456314,,FR
808,FR1533A,PLAN DU LAC,45.910000,6.131958,,FR
809,FR33411,PLAN DU LAC,45.340000,6.830278,TERMIGNON,FR
810,FR20018,POINT DU JOUR,45.749443,4.790561,,FR
811,FR12002,POMPAGE PECH-DAVID,43.563889,1.439172,,FR
812,FR09005,PORT-NEUF,46.160835,-1.150000,,FR
813,FR23065,PROVENCE,47.186390,-1.555561,,FR
814,FR20001,PUITS GAILLOT,45.767223,4.836392,,FR
815,FR07022,Paray le Fresil,46.652669,3.600667,PARAY-LE-FRESIL,FR
816,FR15112,Parc du vercors,44.970997,5.415756,,FR
817,FR16062,Petit Landau,47.730000,7.521391,,FR
818,FR25048,Petit Quevilly,49.428056,1.057778,LE PETIT-QUEVILLY,FR
819,FR25502,Petit-Couronne Berthet-  reporting 25502,49.385000,1.018700,PETIT COURONNE,FR
820,FR25503,Petit-Couronne Laennec- reporting 25503,49.379300,1.030400,PETIT COURONNE,FR
821,FR10009,Petite-Synthe,51.009998,2.325833,,FR
822,FR25045,Phare d Ailly,49.916364,0.957178,SAINTE-MARGUERITE-SUR-MER,FR
823,FR0709A,Pierre Benite-R. des Cerisiers,45.707779,4.822505,LYON,FR
824,FR18018,Piscine CREIL,49.262222,2.475286,,FR
825,FR09203,Place Orbigny LR,46.161611,-1.211203,LA ROCHELLE,FR
826,FR04012,Place Victor Basch,48.827778,2.327500,,FR
827,FR07030,Place de Jaude,45.776250,3.081886,,FR
828,FR04118,Place de l'Opér,48.870275,2.332500,,FR
829,FR09009,Place du Marche,46.583050,0.344889,POITIERS,FR
830,FR08616,Planas,43.829889,4.361989,NÎMES,FR
831,FR04132,Poissy stade,48.937500,2.058342,,FR
832,FR09499,Poitiers Trafic,46.590294,0.339608,,FR
833,FR34028,Pompidou,47.395000,0.704600,TOURS,FR
834,FR18002,Pompiers CHAUNY,49.614719,3.222506,,FR
835,FR08030,Pompignane,43.609975,3.898611,MONTPELLIER,FR
836,FR01014,Pont-à-Mousson,48.915000,6.058336,PONT-À-MOUSSON,FR
837,FR17018,Pontarlier,46.915000,6.357583,PONTARLIER,FR
838,FR22010,Porcelette(10),49.155831,6.653472,PORCELETTE,FR
839,FR02009,Port Saint Louis,43.400278,4.796389,PORT-SAINT-LOUIS-DU-RHONE,FR
840,FR02014,Port de Bouc Castil.,43.425556,4.996944,PORT-DE-BOUC,FR
841,FR02037,Port de Bouc EDF,43.413900,4.985800,PORT-DE-BOUC,FR
842,FR02008,Port de Bouc Leque,43.402222,4.982222,PORT-DE-BOUC,FR
843,FR28008,Pottiez,50.450001,3.033614,,FR
844,FR34011,Prefecture,47.902022,1.910625,ORLEANS,FR
845,FR05031,Presseusse-(Rue-),49.491390,0.151683,LE HAVRE,FR
846,FR0271A,Providence-(5 rue de la-),48.825275,2.349180,PARIS,FR
847,FR26035,ProxTrafRur-NuitsStG,47.137225,4.950578,NUITS-SAINT-GEORGES,FR
848,FR08016,Prés Arènes,43.591525,3.886894,MONTPELLIER,FR
849,FR25011,Pt Couronne Ch d eau,49.383133,1.025758,PETIT-COURONNE,FR
850,FR25044,Pt Couronne Piscine,49.389494,1.030703,PETIT-COURONNE,FR
851,FR22005,Puits 2(5),49.157528,6.744167,L' HOPITAL,FR
852,FR08018,Périurbaine Nord,43.695367,3.800817,SAINT-GÉLY-DU-FESC,FR
853,FR08017,Périurbaine Sud,43.570608,3.911556,LATTES,FR
854,FR25301,Quai de la Bourse,49.438900,1.089631,ROUEN,FR
855,FR04141,Quai des Celestins,48.852778,2.360556,PARIS 4E  ARRONDISSEMENT,FR
856,FR05056,Quillebeuf Phare,49.473722,0.526158,QUILLEBEUF-SUR-SEINE,FR
857,FR05502,Quillebeuf sur Seine rue Féret - reporting 05502,49.467500,0.531000,QUILLEBEUF SUR SEINE,FR
858,FR19051,Quimper Ferry,47.998158,-4.104136,QUIMPER,FR
859,FR21009,RANVILLE,49.233334,-0.262511,,FR
860,FR04173,RD934 Coulommiers,48.805558,3.084444,COULOMMIERS,FR
861,FR05067,RENAULT SANDOUVILLE,49.483612,0.305003,,FR
862,FR23143,REPUBLIQUE,47.284722,-2.210833,SAINT-NAZAIRE,FR
863,FR14008,REVIN,49.907781,4.630000,LES MAZURES,FR
864,FR23125,RICAUD,47.145279,-1.689728,,FR
865,FR29429,RIVE DE GIER,45.533425,4.623939,RIVE-DE-GIER,FR
866,FR04013,RN13-Rueil-Malmaison,48.881386,2.183894,,FR
867,FR04123,RN2-PANTIN,48.902222,2.390833,PANTIN,FR
868,FR04147,RN4 Joinville-le-Pont,48.820278,2.479733,,FR
869,FR04122,RN6-MELUN,48.528058,2.653611,MELUN,FR
870,FR29423,ROANNE,46.041111,4.074656,ROANNE,FR
871,FR27003,ROCHES DE CONDRIEU,45.454519,4.766528,LES ROCHES-DE-CONDRIEU,FR
872,FR05062,ROGERVILLE,49.504166,0.264736,,FR
873,FR23098,ROI RENE,47.467778,-0.555561,NOT SUBMITTED,FR
874,FR23097,RONCERAY,47.475834,0.559175,,FR
875,FR25025,ROUEN PTT GARE,49.447781,1.094456,,FR
876,FR03024,ROUSSET,43.481945,5.626120,,FR
877,FR27002,ROUSSILLON,45.367819,4.805147,ROUSSILLON,FR
878,FR05058,RUE COTY LE HAVRE,49.498890,0.116125,,FR
879,FR12008,RUE DE METZ,43.601108,1.443333,TOULOUSE,FR
880,FR23137,RUE DES CORBIERES,47.200253,-1.488797,,FR
881,FR12009,RUE PARGAMINIERES,43.605556,1.438611,TOULOUSE,FR
882,FR07031,Rageade,45.104722,3.277361,RAGEADE,FR
883,FR30018,Remiremont,48.024606,6.585836,REMIREMONT,FR
884,FR39011,Reneville Trafic,14.614200,-61.053100,FORT-DE-FRANCE,FR
885,FR19004,Rennes Courtel,48.116667,-1.616667,,FR
886,FR19006,Rennes ENSP,48.117472,-1.700608,RENNES,FR
887,FR19002,Rennes Laennec,48.108756,-1.665861,RENNES,FR
888,FR19017,Rennes Pays-Bas,48.089667,-1.659028,RENNES,FR
889,FR19502,Rennes Place Bretagne,48.109400,-1.684700,RENNES,FR
890,FR19501,Rennes Rue Guehenno,48.118100,-1.672200,RENNES,FR
891,FR19010,Rennes St-Yves,48.092681,-1.690319,RENNES,FR
892,FR19005,Rennes Triangle,48.088611,-1.659722,RENNES,FR
893,FR08019,Restinclieres,43.717224,3.857783,,FR
894,FR02010,Retour des Aires,43.500833,4.854167,ARLES,FR
895,FR08713,Rigaud,42.684025,2.903453,PERPIGNAN,FR
896,FR07032,Rio,45.894194,3.115056,RIO,FR
897,FR15015,Riouperoux,45.087498,5.897236,,FR
898,FR09033,Rivedoux plage,46.157881,-1.267922,RIVEDOUX-PLAGE,FR
899,FR24032,Riviera Française,43.758500,7.478864,ROQUEBRUNE-CAP-MARTIN,FR
900,FR39010,Rocade Concorde,14.614164,-61.052264,FORT-DE-FRANCE,FR
901,FR05080,Rogerville Mairie,49.503622,0.266872,ROGERVILLE,FR
902,FR02020,Rognac les Brets,43.510556,5.219722,ROGNAC,FR
903,FR36019,Romans-sur-Isère,45.042500,5.044300,ROMANS-SUR-ISÈRE,FR
904,FR06013,Roost W. Bachelet,50.418892,3.102778,,FR
905,FR11002,Roubaix Chateau,50.690971,3.176547,,FR
906,FR11034,Roubaix Serres,50.706537,3.180650,ROUBAIX,FR
907,FR25500,Rouen - Quai du Havre- reporting 25500,49.439300,1.088000,ROUEN,FR
908,FR25037,Rouen Le Conquerant,49.441464,1.082656,ROUEN,FR
909,FR09105,Roumazières trafic,45.886183,0.581483,ROUMAZIERES-LOUBERT,FR
910,FR07024,Roussillon,45.751694,3.132000,,FR
911,FR07001,Royat,45.764667,3.047194,ROYAT,FR
912,FR18045,Roye,49.696697,2.801139,ROYE,FR
913,FR04071,Rue Bonaparte,48.856389,2.335278,PARIS 6E  ARRONDISSEMENT,FR
914,FR04015,Rue de Dantzig,48.832775,2.298903,,FR
915,FR23070,S ETIENNE DE MONTLUC,47.283181,-1.783164,SAINT-ÉTIENNE-DE-MONTLUC,FR
916,FR0110A,S11 Syn(maison des ass.) Grande Synthe,51.012501,2.295567,DUNKERQUE,FR
917,FR0113A,S13 Lam.(E.Lamartine) - Loon Plage,50.996113,2.209175,DUNKERQUE,FR
918,FR0063A,S4LOMM - piscine de Lomme - av. de Dunkerque - LRT,50.644169,3.015292,LILLE,FR
919,FR0064A,S5 - DRIR - 5 bd de la Liberte,50.638058,3.050000,LILLE,FR
920,FR0105A,S5 Fort(R.Deconinck) Fort Mardyck,51.028610,2.304169,DUNKERQUE,FR
921,FR0067A,S8 - Haubourdin - Lycee d'etat av de Beaupre,50.600555,2.987225,LILLE,FR
922,FR35019,SAILLAT - Ipaper,45.875831,0.823889,SAILLAT-SUR-VIENNE,FR
923,FR29424,SAINT ETIENNE SUD,45.420089,4.395422,SAINT-ÉTIENNE,FR
924,FR20048,SAINT EXUPERY,45.753528,5.072297,PUSIGNAN,FR
925,FR23078,SAINT EXUPERY,47.054444,-0.886111,CHOLET,FR
926,FR33111,SAINT JEAN,45.274722,6.349722,SAINT-JEAN-DE-MAURIENNE,FR
927,FR29426,SAINT-CHAMOND,45.475325,4.515003,SAINT-CHAMOND,FR
928,FR31016,SAINT-CROUTS,43.479722,-1.488056,BAYONNE,FR
929,FR04059,SAINT-DENIS,48.937222,2.361667,SAINT-DENIS,FR
930,FR23177,SAINT-DENIS D'ANJOU,47.787731,-0.444044,SAINT-DENIS-D'ANJOU,FR
931,FR31011,SAINT-GERVAIS,45.016666,-0.463611,,FR
932,FR31031,SAINT-SULPICE,44.913056,-0.384444,SAINT-SULPICE-ET-CAMEYRAC,FR
933,FR31012,SAINT-TROJAN,45.087776,-0.580289,,FR
934,FR23059,SAINTE LUCE S LOIRE,47.250278,-1.484736,,FR
935,FR27001,SALAISE sur SANNE,45.355278,4.804448,,FR
936,FR02041,SALON,43.638936,5.100000,SALON-DE-PROVENCE,FR
937,FR31015,SAMONZET,43.298611,-0.366944,PAU,FR
938,FR22022,SARREGUEMINES,49.118342,7.083539,SARREGUEMINES,FR
939,FR23072,SAUTRON,47.266109,-1.679178,,FR
940,FR23069,SAVENAY,47.360747,-1.954750,SAVENAY,FR
941,FR03085,SAZE,43.942860,4.680239,,FR
942,FR22019,SCHOENECK (19),49.220364,6.925833,SCHOENECK,FR
943,FR12041,SICOVAL,43.457497,1.571111,MONTGISCARD,FR
944,FR0037A,SMO Service des Mines-3 rue Marcel Sembat - 44100 Nantes,47.200001,-1.578344,NANTES,FR
945,FR18046,SMVO Rieux,49.297919,2.517444,RIEUX,FR
946,FR18051,SOISSONS (st. 1),49.612500,3.223056,,FR
947,FR20033,SOLAIZE,45.649170,4.843342,,FR
948,FR1530A,SOURCES,47.971111,0.221114,,FR
949,FR23182,SOURCES,47.971064,0.221422,LE MANS,FR
950,FR23113,SQUARE DE LA GIRONDE,47.210400,-1.615097,SAINT-HERBLAIN,FR
951,FR24017,ST AUBAN,44.086386,6.003611,CHATEAU-ARNOUX-SAINT-AUBAN,FR
952,FR14049,ST DIZIER Observ.,48.642222,4.977500,,FR
953,FR29428,ST ETIENNE ROND PT,45.421200,4.411978,SAINT-ÉTIENNE,FR
954,FR20031,ST FONS CENTRE,45.707747,4.864483,SAINT-FONS,FR
955,FR20027,ST GENIS LAVAL,45.693333,4.796122,,FR
956,FR37005,ST Industrielle,16.241111,-61.593075,,FR
957,FR35002,ST JUNIEN - Fontaine,45.890000,0.900000,SAINT-JUNIEN,FR
958,FR20004,ST JUST,45.755317,4.820331,LYON,FR
959,FR14021,ST MEMMIE,48.953611,4.382500,,FR
960,FR14032,ST PARRES AUX TERTRE,48.299167,4.117222,SAINT-PARRES-AUX-TERTRES,FR
961,FR20036,ST PRIEST,45.699400,4.913100,SAINT-PRIEST,FR
962,FR20042,ST ROMAIN,45.535000,4.858619,,FR
963,FR37001,ST de Baie mahault,16.256114,-61.590269,BAIE-MAHAULT,FR
964,FR37002,ST de Pointe à Pitre,16.238700,-61.538100,POINTE-A-PITRE,FR
965,FR37003,ST des Abymes,16.250000,-61.518881,LES ABYMES,FR
966,FR29437,ST-Just_ST-Rambert,45.498361,4.246092,,FR
967,FR40004,STADE NAUTIQUE CAYENNE,4.932214,-52.310228,CAYENNE,FR
968,FR06015,STATION D AVESNELLES,50.173611,3.236670,,FR
969,FR14033,STE SAVINE,48.295003,4.050278,SAINTE-SAVINE,FR
970,FR38004,STE THERESE,-20.957142,55.336317,LA POSSESSION,FR
971,FR16040,STG A35,48.575131,7.726308,STRASBOURG,FR
972,FR16027,STG Centre,48.584164,7.746956,,FR
973,FR16037,STG Centre 2,48.575278,7.743936,,FR
974,FR16034,STG Clemenceau,48.590300,7.745058,STRASBOURG,FR
975,FR16038,STG Est,48.570400,7.783117,STRASBOURG,FR
976,FR16033,STG Hoerdt,48.698300,7.780408,HOERDT,FR
977,FR16012,STG Illkirch,48.531113,7.711975,,FR
978,FR16029,STG Nord,48.610300,7.781628,STRASBOURG,FR
979,FR16001,STG Ouest,48.609756,7.710017,SCHILTIGHEI,FR
980,FR16004,STG Reichstett,48.646400,7.750628,REICHSTETT,FR
981,FR16036,STG Sud,48.522751,7.680100,,FR
982,FR16041,STG Sud 2,48.515667,7.687817,GEISPOLSHEI,FR
983,FR23060,STRASBOURG,47.218613,-1.553058,,FR
984,FR27005,Sablons,45.319636,4.772867,SABLONS,FR
985,FR27101,Sablons,45.323055,4.777508,,FR
986,FR06134,Saint Amand,50.438678,3.433458,SAINT-AMAND-LES-EAUX,FR
987,FR22002,Saint Avold,49.118610,6.713622,,FR
988,FR36007,Saint Bauzile CEC,44.675939,4.673586,SAINT-BAUZILE,FR
989,FR19061,Saint Brieuc Balzac,48.516669,-2.750000,SAINT-BRIEUC,FR
990,FR08004,Saint Denis,43.604942,3.875264,MONTPELLIER,FR
991,FR14041,Saint Dizier,48.645557,4.967508,,FR
992,FR18044,Saint Leu Amiens,49.899444,2.298611,,FR
993,FR02025,Saint Martin de Crau,43.632500,4.805281,,FR
994,FR22016,Saint-Avold Centre,49.104139,6.703750,SAINT-AVOLD,FR
995,FR21040,Saint-Lô Eglise,49.116389,-1.084722,SAINT-LO,FR
996,FR34047,Saint-Remy,48.760889,1.233781,SAINT-REMY-SUR-AVRE,FR
997,FR25501,Saint-Saens,49.671300,1.284300,SAINT-SAENS,FR
998,FR05072,Sainte Adresse,49.503861,0.084614,SAINTE-ADRESSE,FR
999,FR11030,Salome Ecoles,50.532031,2.839000,SALOME,FR
1000,FR02016,Salon de Provence,43.638053,5.091944,SALON-DE-PROVENCE,FR
1001,FR18035,Salouel,49.868889,2.239806,SALOUËL,FR
1002,FR10025,Sangatte,50.949900,1.768940,SANGATTE,FR
1003,FR34009,Saran,47.953100,1.872800,SARAN,FR
1004,FR22015,Sarreguemines(15),49.109111,7.071028,SARREGUEMINES,FR
1005,FR02021,Sausset les Pins,43.331389,5.117778,SAUSSET-LES-PINS,FR
1006,FR30028,Schlucht,48.051117,7.011114,XONRUPT-LONGEMER,FR
1007,FR01018,Scy-Chazelles,49.107503,6.122775,SCY-CHAZELLES,FR
1008,FR07029,Sembadel,45.274725,3.687917,SEMBADEL,FR
1009,FR08213,Sernhac,43.913334,4.563622,,FR
1010,FR19008,Serv Tech Guipry,47.831944,-1.836667,GUIPRY,FR
1011,FR01063,Serémange-Erzange (2012_Florange_Benzène_TP),49.320800,6.103100,SERÉMANGE-ERZANGE,FR
1012,FR07042,Site autoroutier A71,45.783694,3.142722,CLERMONT-FERRAND,FR
1013,FR82220,Sochaux Mairie,47.513100,6.831800,SOCHAUX,FR
1014,FR13004,Sochaux ateliers,47.516650,6.828911,SOCHAUX,FR
1015,FR06019,Somain Salengro,50.358334,3.280555,,FR
1016,FR07015,Sommet du Puy de Dom,45.772167,2.964583,ORCINES,FR
1017,FR22014,Spicheren(14),49.195389,6.957444,SPICHEREN,FR
1018,FR09103,Square Pablo Casals,45.647417,0.167167,ANGOULÊME,FR
1019,FR06004,St Amand Bracke,50.437778,3.443056,,FR
1020,FR14042,St DIZIER L. Michel,48.645836,4.966111,SAINT-DIZIER,FR
1021,FR08712,St Estève,42.719833,2.839872,SAINT-ESTEVE,FR
1022,FR17003,St FERJEUX R du,47.235279,5.990006,,FR
1023,FR33302,St Germain/Rhône,46.072222,5.820833,SAINT-GERMAIN-SUR-RHONE,FR
1024,FR18010,St Gobain Sinceny,49.577778,3.284444,,FR
1025,FR34014,St Jean,47.918078,1.966347,SAINT-JEAN-DE-BRAYE,FR
1026,FR33112,St Julien Montdenis,45.249167,6.412222,SAINT-JULIEN-MONT-DENIS,FR
1027,FR33114,St Julien trafic,45.252580,6.397014,SAINT-JULIEN-MONT-DENIS,FR
1028,FR15038,St Martin d'Heres,45.182800,5.753100,SAINT-MARTIN-D'HERES,FR
1029,FR08021,St Martin de Londres,43.816666,3.733333,,FR
1030,FR10041,St Omer Ribot,50.748333,2.254722,SAINT-OMER,FR
1031,FR18053,St Pierre Amiens,49.902500,2.304600,AMIENS,FR
1032,FR10007,St Pol/mer Nord,51.033058,2.335556,SAINT-POL-SUR-MER,FR
1033,FR02023,St Remy de Provence,43.788333,4.833333,SAINT-RÉMY-DE-PROVENCE,FR
1034,FR05010,St Romain de Colbosc,49.528928,0.358733,SAINT-ROMAIN-DE-COLBOSC,FR
1035,FR05071,St Vigor Ecole,49.493800,0.359497,SAINT-VIGOR-D'YMONVILLE,FR
1036,FR01022,St-Julien-lès-Metz,49.131114,6.207225,SAINT-JULIEN-LÈS-METZ,FR
1037,FR28022,St-Laurent-Blangy,50.308864,2.807369,SAINT-LAURENT-BLANGY,FR
1038,FR30023,St-Nicolas,48.633339,6.304828,SAINT-NICOLAS-DE-PORT,FR
1039,FR19081,StMalo Courtoisville,48.654997,-1.994167,SAINT-MALO,FR
1040,FR12053,Stade Travet CASTRES,43.610556,2.230000,CASTRES,FR
1041,FR39014,Stade_Bellefontaine,14.666200,-61.150100,BELLEFONTAINE,FR
1042,FR26018,Stat A6 BLIGNY Les B,46.990000,4.850000,BLIGNY-LÈS-BEAUNE,FR
1043,FR26019,Station AUXERRE,47.800556,3.576389,AUXERRE,FR
1044,FR26007,Station BALZAC,47.341389,5.046944,DIJON,FR
1045,FR38012,Station Bonsenf,-21.342914,55.471928,SAINT-PIERRE,FR
1046,FR38016,Station Bourg-Murat,-21.204814,55.582619,LE TAMPON,FR
1047,FR26010,Station DAIX,47.345553,5.002222,DAIX,FR
1048,FR42005,Station Koutio,-22.214159,166.472092,,FR
1049,FR42004,Station Les Lys,-22.300331,166.441940,,FR
1050,FR42001,Station Logicoop,-22.235315,166.433578,,FR
1051,FR38011,Station Luther King,-21.334406,55.459061,SAINT-PIERRE,FR
1052,FR26011,Station MARSANNAY,47.278332,5.006394,,FR
1053,FR26015,Station MONT AFRIQUE,47.285831,4.922505,,FR
1054,FR26012,Station MORVAN,47.275000,4.098333,SAINT-BRISSON,FR
1055,FR38098,Station Mobile,-21.277075,55.403064,SAINT-LOUIS,FR
1056,FR26017,Station NEVERS ISAT,46.996669,3.170833,NEVERS,FR
1057,FR26001,Station PASTEUR,47.318611,5.041389,DIJON,FR
1058,FR26005,Station PEJOCES,47.308056,5.066111,DIJON,FR
1059,FR42003,Station Paul Boyer,-22.278872,166.452728,,FR
1060,FR26016,Station SENS,48.200556,3.277222,SENS,FR
1061,FR06022,Station SNET,50.364164,3.336389,HORNAING,FR
1062,FR26002,Station TARNIER,47.304164,5.020000,DIJON,FR
1063,FR38010,Station TITAN,-20.943006,55.290600,LE PORT,FR
1064,FR26014,Station TREMOUILLE,47.340278,5.058333,DIJON,FR
1065,FR38013,Station Trafic,-20.885886,55.473425,SAINT-DENIS,FR
1066,FR22054,Station de FORBACH,49.187419,6.910867,FORBACH,FR
1067,FR42002,Station de Montravel,-22.251167,166.454269,,FR
1068,FR02024,Ste Maries de la Mer,43.457222,4.426667,SAINTES-MARIES-DE-LA-MER,FR
1069,FR16009,Strasb.Ampere,48.561943,7.785297,,FR
1070,FR16014,Strasbourg Rhin,48.573055,7.796400,,FR
1071,FR31002,TALENCE,44.800556,-0.588056,TALENCE,FR
1072,FR31026,TARTAS Pelletrin,43.838333,-0.810833,TARTAS,FR
1073,FR31025,TARTAS Pompage,43.836945,-0.805839,,FR
1074,FR33414,TERMIGNON,45.261733,6.849756,TERMIGNON,FR
1075,FR20037,TERNAY,45.601900,4.802200,TERNAY,FR
1076,FR23031,THEATRE GRASLIN,47.218613,-1.561400,NOT SUBMITTED,FR
1077,FR33260,THONON les Bains,46.374444,6.484722,THONON-LES-BAINS,FR
1078,FR14009,TINQUEUX,49.246111,3.992778,TINQUEUX,FR
1079,FR03063,TOULON ARSENAL,43.122814,5.929328,TOULON,FR
1080,FR03066,TOULON CENTRE FAYETT,43.120831,5.935017,,FR
1081,FR03062,TOULON CHALUCET,43.127397,5.927700,TOULON,FR
1082,FR03061,TOULON CLOS OLIVE,43.146389,5.899458,,FR
1083,FR03068,TOULON FOCH,43.126786,5.921936,TOULON,FR
1084,FR21007,TOUR LEROY,49.184444,-0.358897,,FR
1085,FR18079,TRAFIC AMIENS,49.877219,2.282500,AMIENS,FR
1086,FR12054,TRAFIC_TOULOUSE,43.643056,1.467650,TOULOUSE,FR
1087,FR04319,TREMBLAY-EN-FRANCE,48.955553,2.575278,TREMBLAY-EN-FRANCE,FR
1088,FR23049,TREVENEUC,47.327778,-2.104169,,FR
1089,FR35006,TULLE - Hugo,45.260000,1.760000,TULLE,FR
1090,FR35023,TULLE - Victor Hugo,45.263614,1.763889,TULLE,FR
1091,FR05069,Tancarville Mairie,49.487683,0.451756,TANCARVILLE,FR
1092,FR17014,Tavaux,47.042611,5.400897,TAVAUX,FR
1093,FR0733A,Terreaux-rue Puy Gaillot,45.766666,4.833333,LYON,FR
1094,FR08715,Terrus,42.737499,2.888336,,FR
1095,FR16052,Thann,47.810900,7.105589,THANN,FR
1096,FR16508,Thann 2,47.814400,7.104700,THANN,FR
1097,FR01003,Thionville-Autoroute,49.349442,6.149442,,FR
1098,FR01020,Thionville-Centre,49.358336,6.156942,THIONVILLE,FR
1099,FR01021,Thionville-Garche,49.394444,6.201392,THIONVILLE,FR
1100,FR01019,Thionville-Piscine,49.368611,6.160831,THIONVILLE,FR
1101,FR30024,Tomblaine,48.688383,6.221456,TOMBLAINE,FR
1102,FR05082,Touques,49.348000,0.109253,TOUQUES,FR
1103,FR04057,Tour Eiffel 1er étage,48.858334,2.294175,,FR
1104,FR04299,Tour Eiffel 3e etage,48.858333,2.295000,PARIS 7E  ARRONDISSEMENT,FR
1105,FR0526A,Tour Leroy - Bd des Allies,49.185001,-0.357506,CAEN,FR
1106,FR11027,Tourcoing Centre,50.725450,3.159958,TOURCOING,FR
1107,FR34507,Tours Jean Jaurès,47.389700,0.690000,TOURS,FR
1108,FR34026,Tours péri-urbaine,47.469444,0.716944,CHANCEAUX-SUR-CHOISILLE,FR
1109,FR18089,Trafic Beauvais 1,49.435933,2.084292,BEAUVAIS,FR
1110,FR15114,Trièves,44.788164,5.695878,ORNON,FR
1111,FR23058,USINE DES EAUX,47.220554,-1.521947,,FR
1112,FR33702,Ugine_Ugitech,45.752220,6.416667,,FR
1113,FR33720,Ugine_musée,45.746700,6.420800,UGINE,FR
1114,FR20008,VAISE MARIETTON,45.776900,4.803600,LYON,FR
1115,FR25023,VAL DE REUIL TRANSVA,49.270000,1.220003,,FR
1116,FR03037,VALLEE HUVEAUNE,43.283133,5.512092,LA PENNE-SUR-HUVEAUNE,FR
1117,FR09002,VAUGOIN,46.163003,-1.186286,LA ROCHELLE,FR
1118,FR20046,VAULX EN VELIN,45.778906,4.924919,VAULX-EN-VELIN,FR
1119,FR11032,VAscq / Rameau,50.623886,3.143064,,FR
1120,FR29427,VEAUCHE,45.559723,4.298625,,FR
1121,FR14013,VENISE,49.247700,4.034142,REIMS,FR
1122,FR20043,VENISSIEUX,45.690002,4.875564,,FR
1123,FR20060,VENISSIEUX Village,45.703878,4.883636,VÉNISSIEUX,FR
1124,FR20064,VERNAISON,45.650614,4.816911,VERNAISON,FR
1125,FR04029,VERSAILLES,48.799167,2.130556,VERSAILLES,FR
1126,FR23131,VERT GALANT CFPA,47.966667,0.215847,,FR
1127,FR12025,VICTOR HUGO,43.233889,0.067500,TARBES,FR
1128,FR23061,VICTOR HUGO,47.287498,-1.552781,,FR
1129,FR23140,VICTOR HUGO,47.204394,-1.552828,NANTES,FR
1130,FR23229,VIEUX SAINT LOUIS,48.072517,-0.773236,LAVAL,FR
1131,FR23071,VIGNEUX DE BRETAGNE,47.325275,-1.736392,,FR
1132,FR20026,VILLEFRANCHE,45.988613,4.715569,,FR
